"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
0.7709302938288184,7.190621975851813,8.595308612969848,84.21406941117834
0.7728477408162754,7.190365027490897,8.59537847898612,84.21425649352298
0.7747645359347606,7.1901081942536385,8.595448279742458,84.2144435260039
0.7766806798738489,7.189851468183271,8.5955180179855,84.21463051383122
0.7785961733027087,7.189594841389581,8.595587696444893,84.21481746216553
0.7805110168703304,7.1893383060529725,8.595657317831535,84.21500437611549
0.7824252112057565,7.189081854427787,8.595726884835964,84.21519126073625
0.7843387569183218,7.188825478844818,8.595796400127215,84.21537812102797
0.7862516545979005,7.188569171713177,8.59586586635198,84.21556496193485
0.7881639048151492,7.188312925521953,8.595935286133807,84.21575178834424
0.7900755081217608,7.188056732841444,8.596004662072545,84.21593860508601
0.7919864650507177,7.187800586324186,8.596073996743858,84.21612541693196
0.7938967761165466,7.187544478705887,8.596143292698786,84.21631222859533
0.7958064418155723,7.18728840280623,8.596212552463314,84.21649904473045
0.797715462626175,7.1870323515294485,8.596281778538142,84.2166858699324
0.7996238390090492,7.186776317864925,8.596350973398353,84.21687270873673
0.8015315714074599,7.186520294887823,8.596420139493066,84.21705956561911
0.803438660247501,7.186264275759348,8.596489279245349,84.21724644499531
0.8051629865696269,7.18603379781248,8.596551322751953,84.21741487943557
0.8068868240677027,7.18580321885703,8.596613383509922,84.21758339763305
0.8086101727916761,7.185572515462443,8.596675470450037,84.21775201408752
0.8103330327446806,7.185341688705944,8.596737583898665,84.2179207273954
0.812055403932981,7.185110740609161,8.596799723499103,84.21808953589174
0.8137772863675273,7.184879673513646,8.596861888727073,84.21825843775927
0.8154986800645422,7.184648489909801,8.596924079263356,84.21842743082684
0.8172195850460673,7.184417192328385,8.596986295975322,84.21859651169629
0.8189400013412532,7.184185783231454,8.59704854048558,84.21876567628297
0.8206599289869428,7.183954264902706,8.597110812855254,84.21893492224204
0.8223793680256481,7.183722606143637,8.597173126087801,84.21910426776856
0.8240983184389206,7.183490746601596,8.5972355052067,84.2192737481917
0.8258167800902656,7.183258769960291,8.59729791092321,84.21944331911651
0.8275347530029631,7.183026716984754,8.597360324214028,84.21961295880122
0.8292522372781604,7.182794586142209,8.597422745371508,84.21978266848629
0.83096923301372,7.182561955689414,8.597485293496238,84.21995275081436
0.8326857394264666,7.182329231911227,8.597547867191404,84.22012290089738
0.8344017565965549,7.182096435411152,8.597610440760501,84.22029312382836
0.8361172846272045,7.181863554913942,8.597673024281734,84.22046342080432
0.8378323236051188,7.181630587002067,8.597735618954742,84.22063379404318
0.8395468736101974,7.18139752817259,8.597798226027216,84.2208042458002
0.8412609347154003,7.181164374877078,8.59786084677641,84.22097477834652
0.8429745069866829,7.180931123550549,8.597923482495633,84.22114539395382
0.844687590482992,7.180697770631869,8.597986134484849,84.22131609488328
0.8464001852562948,7.1804643125794545,8.598048804043174,84.22148688337737
0.8481122913516413,7.180230745881701,8.598111492464154,84.22165776165414
0.8498239088072471,7.179997067064744,8.598174201032036,84.22182873190323
0.8515350376545838,7.1797632726981035,8.598236931019139,84.22199979628276
0.8532456779184887,7.179529359397775,8.598299683684267,84.22217095691795
0.8549558296172768,7.179295323830294,8.598362460270879,84.22234221589882
0.8566654927628574,7.1790611629926016,8.598425261925904,84.22251357508149
0.85837466736143,7.178826874901503,8.598488089479678,84.22268503561881
0.8600833534155821,7.178592456402029,8.598550944109045,84.22285659948892
0.8617915509218851,7.178357904369717,8.598613826998667,84.22302826863162
0.8634992598709925,7.1781232157441295,8.598676739305311,84.22320004495056
0.8652064802477729,7.177888387520018,8.598739682167784,84.2233719303122
0.8669132120314362,7.177653416747082,8.59880265670712,84.2235439265458
0.8686194551956575,7.177418300530257,8.598865664026224,84.22371603544352
0.870325209708702,7.177183036029382,8.598928705210056,84.22388825876055
0.8720304755335466,7.176947620458953,8.598991781325703,84.22406059821535
0.8737352526280071,7.176712051088092,8.599054893422256,84.22423305548965
0.8754395409448547,7.176476325240216,8.599118042530918,84.22440563222887
0.8771433404319403,7.176240440292683,8.599181229665149,84.22457833004216
0.8788466510323143,7.176004393676551,8.599244455820685,84.22475115050277
0.8805494726843457,7.175768182876382,8.599307721975512,84.2249240951481
0.8822518053218393,7.175531805429672,8.599371029090175,84.22509716548015
0.8839536488741558,7.1752952589267265,8.599434378107667,84.2252703629656
0.885655003266325,7.17505854101024,8.599497769953604,84.22544368903615
0.8873558684191626,7.174821649374924,8.599561205536332,84.22561714508873
0.8890562442493852,7.174584581767165,8.599624685747017,84.22579073248582
0.8907561306697213,7.1743473359846694,8.599688211459727,84.2259644525556
0.8924555275890257,7.174109909876106,8.599751783531532,84.22613830659236
0.8941544349123907,7.173872301340696,8.599815402802639,84.22631229585666
0.895852852541254,7.1736345083278055,8.59987907009652,84.22648642157567
0.8975507803735088,7.1733965288365935,8.599942786220014,84.22666068494338
0.8992482183036132,7.173158360915692,8.600006551963338,84.22683508712096
0.9009451662226946,7.172920002662628,8.600070368100397,84.22700962923697
0.9026416240186564,7.1726814522236255,8.60013423538871,84.22718431238766
0.9043375915762843,7.172442707793065,8.600198154569664,84.22735913763727
0.9060330687773468,7.172203767613132,8.600262126368559,84.22753410601831
0.9077280555007,7.17196462997339,8.600326151494775,84.22770921853183
0.9094225516223878,7.171725293210368,8.60039023064188,84.22788447614775
0.9111165570157442,7.171485755707197,8.600454364487712,84.2280598798051
0.9128100715514877,7.171246015893107,8.600518553694583,84.22823543041231
0.9145030950978251,7.171006072243048,8.600582798909368,84.22841112884758
