"marka","klyuch_zamorozki","gruppa","sistema","baza","fajl_tdb","sha256_tdb","metod","nabor","c15_laves_v_nabore","porog","kriterij_solidusa","pdens","pdens_zaproshen","zyorno_scheil","T_sol_K","T_liq_K","T_sol_bisekciya_K","T_sol_zamorozka_K","T_liq_zamorozka_K","vremya_s","pik_pamyati_MiB","otkaz","prichina","vne_predelov_shapki","chislo_faz_v_nabore","fazy_v_nabore","fazy_pod_solidusom","zamechaniya","job_id","mashina","pik_swap_MiB"
"16Х11Н2В2МФ","1-8|16Х11Н2В2МФ","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1687.1","1762.1","","1680.9","1763.9","161.0","8333","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 108 из 108 пар «фаза-температура» (2 точки, 54 исключённых фаз); минимум 438 Дж/моль у BCC_B2","9cb04512dd2c1cdc","ноутбук-win10",""
"16Х11Н2В2МФ","1-8|16Х11Н2В2МФ","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1687.1","1762.1","","1680.9","1763.9","149.3","8337","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 108 из 108 пар «фаза-температура» (2 точки, 54 исключённых фаз); минимум 438 Дж/моль у BCC_B2","20230be0b8876394","ноутбук-win10",""
"16Х11Н2В2МФ","1-8|16Х11Н2В2МФ","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1680.9","1763.9","164.4","8337","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","4df7c1cc000c0ae6","ноутбук-win10",""
"16Х11Н2В2МФ","1-8|16Х11Н2В2МФ","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1680.9","1763.9","163.2","8338","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","4ce4137ece8c93ed","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1669.01","1726.94","1669.04","1687.4","1731.9","329.1","2547","","","нет","54","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 WC ZET","BCC_A2","","c2dd67b1f0ebdde1","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1669.11","1726.94","1669.11","1687.4","1731.9","67.2","2547","","","нет","54","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 WC ZET","BCC_B2 LIQUID","","c2dd67b1f0ebdde1","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","bystryj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1669.01","1726.94","1669.04","1687.4","1731.9","273.3","3126","","","нет","27","BCC_B2 BCC_DISL C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 GAMMA_PRIME G_PHASE HCP_A3 KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MOC_ETA MU_PHASE MU_PHASE_I R_PHASE SIGMA TIB TIB2 WC","BCC_A2","","3d1bd305f3423287","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","ThermoGar","polnyj","да","1e-06","","","50","","","","","1687.4","1731.9","78.8","2399","oshibka","ValueError: Начальная температура не даёт практически однофазный расплав. Последняя проверенная доля LIQUID: 96.610 %. Увеличьте начальную температуру или разрешите автоматический поиск.","нет","54","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 WC ZET","","","9600279d17d9e7d5","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-app","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1669.01","1726.94","1669.04","1687.4","1731.9","320.9","2554","","","нет","53","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 WC ZET","BCC_A2","","1df2ddd59db3383d","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1669.1","1726.9","","1687.4","1731.9","82.8","4679","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2","сторож движущей силы: проверено 106 из 106 пар «фаза-температура» (2 точки, 53 исключённых фаз); минимум 1023 Дж/моль у BCC_B2","78b05c7f5df09adb","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1669.1","1726.9","","1687.4","1731.9","82.2","4681","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2","сторож движущей силы: проверено 106 из 106 пар «фаза-температура» (2 точки, 53 исключённых фаз); минимум 1023 Дж/моль у BCC_B2","04463e5afd9f7cba","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1687.4","1731.9","91.8","4680","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","2aaf4e1d086c6653","ноутбук-win10",""
"08Х21Н6М2Т","5-6|08Х21Н6М2Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1687.4","1731.9","92.2","4677","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","21e9bc6949eedeb2","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1692.76","1734.60","1692.81","1704.6","1741.6","175.1","2242","","","нет","50","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 ZET","BCC_A2 FCC_A1","","7b2ffdcebf47c220","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1692.81","1734.60","1692.81","1704.6","1741.6","38.2","2242","","","нет","50","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 ZET","BCC_B2 FCC_A1","","7b2ffdcebf47c220","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","bystryj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1692.76","1734.60","1692.81","1704.6","1741.6","138.9","2657","","","нет","24","BCC_B2 BCC_DISL C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 GAMMA_PRIME G_PHASE HCP_A3 KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MU_PHASE_I R_PHASE SIGMA TIB TIB2","BCC_A2 FCC_A1","","a79bfde16dc6bd43","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","ThermoGar","polnyj","да","1e-06","","","50","","","","","1704.6","1741.6","55.6","2100","oshibka","ValueError: Начальная температура не даёт практически однофазный расплав. Последняя проверенная доля LIQUID: 96.624 %. Увеличьте начальную температуру или разрешите автоматический поиск.","нет","50","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 ZET","","","6207b1346356cf44","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-app","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1692.76","1734.60","1692.81","1704.6","1741.6","170.6","2238","","","нет","49","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB TIB2 ZET","BCC_A2 FCC_A1","","24a01881cb3379d8","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1692.9","1734.6","","1704.6","1741.6","49.2","2468","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 98 из 98 пар «фаза-температура» (2 точки, 49 исключённых фаз); минимум 815 Дж/моль у BCC_B2","d9bfb9197c8a152a","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1692.9","1734.6","","1704.6","1741.6","49.4","2469","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 98 из 98 пар «фаза-температура» (2 точки, 49 исключённых фаз); минимум 815 Дж/моль у BCC_B2","370d51080622acdf","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1704.6","1741.6","55.5","2469","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","21ae542f6c905eb2","ноутбук-win10",""
"08Х17Н6Т","4-4|08Х17Н6Т","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1704.6","1741.6","55.3","2470","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","нет","","","","","f77c758ba26d5b8f","ноутбук-win10",""
"45Х22Н4М 3","6-54|45Х22Н4М 3","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1541.98","1688.74","1540.92","1536.1","1695.6","306.9","2386","","","нет","53","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 WC ZET","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","7751ba58a0d1e28e","ноутбук-win10",""
"45Х22Н4М 3","6-54|45Х22Н4М 3","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1540.92","1688.74","1540.92","1536.1","1695.6","62.6","2386","","","нет","53","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 WC ZET","BCC_B2 FCC_A1 M23C6","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","7751ba58a0d1e28e","ноутбук-win10",""
"45Х22Н4М 3","6-54|45Х22Н4М 3","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","bystryj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1541.98","1688.74","1540.92","1536.1","1695.6","256.3","2924","","","нет","26","BCC_B2 BCC_DISL C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 GAMMA_PRIME G_PHASE HCP_A3 KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MOC_ETA MU_PHASE MU_PHASE_I R_PHASE SIGMA TIB2 WC","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","da1133032cde307b","ноутбук-win10",""
"45Х22Н4М 3","6-54|45Х22Н4М 3","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","ThermoGar","polnyj","да","1e-06","","","50","","","","","1536.1","1695.6","67.7","2203","oshibka","ValueError: Начальная температура не даёт практически однофазный расплав. Последняя проверенная доля LIQUID: 93.671 %. Увеличьте начальную температуру или разрешите автоматический поиск.","нет","53","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 WC ZET","","","bfb8cac2b88d1672","ноутбук-win10",""
"45Х22Н4М 3","6-54|45Х22Н4М 3","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-app","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1541.98","1688.74","1540.92","1536.1","1695.6","304.0","2378","","","нет","52","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 WC ZET","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","6f6c92d26cfb7cb0","ноутбук-win10",""
