B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;элемент;в сплаве, масс. %;собрано из фаз, масс. %;невязка, масс. %
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;SI;5,0;5,000000012963817;1,296381668680624e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,25000000181863213;1,818632133776532e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,004999985455504836;-1,4544495163804072e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,5000000016400142;1,6400142355266212e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,5000000018452831;1,8452831485049614e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,06000000016864433;1,686443346082811e-10
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,019999998439008865;-1,5609911349634409e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,09999999508233799;-4,917662013714796e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;NI;55,565;55,56499997341922;-2,658077846717788e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,499999993657916;-6,342084191146569e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;12,999999993139813;-6,860187085067082e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;B;1,5;1,4999999896427882;-1,035721175490778e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;SI;5,0;4,999999997917882;-2,0821175894525368e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,2500000014935816;1,493581591738291e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,004999999952938857;-4,7061143176874154e-11
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,4999999998113961;-1,8860391026720436e-10
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,5000000452026588;4,520265883822816e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,05999999997464688;-2,535311544038521e-11
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,020000027361613413;2,7361613412490993e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,09999997842556624;-2,157443376726853e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;NI;59,964999999999996;59,96500006145008;6,145008057956147e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;CR;23,5;23,500000039458218;3,945821802631144e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;MO;13,0;13,000000016974198;1,697419804713718e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;B;2,0;2,000000013251729;1,3251729047425442e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;SI;0,1;0,10000000009298465;9,298464775930881e-11
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;AL;0,25;0,25000000178909787;1,7890978698531512e-09
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;C;0,005;0,005000001557658923;1,5576589228530335e-09
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;FE;0,5;0,5000000008414531;8,41453129396541e-10
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;MN;0,5;0,49999990314044973;-9,685955026927928e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;NB;0,06;0,06000000006220956;6,220956388913734e-11
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;S;0,02;0,019999942292135135;-5,7707864865169656e-08
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;TI;0,1;0,1000000190897809;1,9089780894931963e-08
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;NI;59,964999999999996;59,96500003026162;3,0261624317518e-08
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;CR;23,5;23,499999981509735;-1,849026531886011e-08
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;MO;13,0;12,999999993704133;-6,295866938899053e-09
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;B;2,0;1,999999995972802;-4,027197908484936e-09
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;SI;0,1;0,1000000000605906;6,059058810237161e-11
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;AL;0,25;0,2499999997470285;-2,5297150485492637e-10
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;C;0,005;0,0049999962868043915;-3,7131956086289275e-09
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;FE;0,5;0,5000000006900516;6,900515714391986e-10
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;MN;0,5;0,5000000057415634;5,741563446903797e-09
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;NB;0,06;0,060000000043072224;4,307222634114538e-11
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;S;0,02;0,020000002304982906;2,3049829059318405e-09
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;TI;0,1;0,0999999936776245;-6,322375512013423e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;NI;59,964999999999996;59,96499999449303;-5,506969102953008e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;CR;23,5;23,500000002752493;2,7524933443601185e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;MO;13,0;12,999999998513696;-1,4863044128787806e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;B;2,0;2,000000002947992;2,9479920726771525e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;SI;0,1;0,10000000008590806;8,590805844477245e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;AL;0,25;0,2499999981915388;-1,8084611863589117e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;C;0,005;0,004999999919365396;-8,063460402857325e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;FE;0,5;0,500000000120498;1,204979449553889e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;MN;0,5;0,49999999745033463;-2,549665367723719e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;NB;0,06;0,06000000000044271;4,42715308857089e-13
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;S;0,02;0,019999998496659482;-1,5033405180442383e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;TI;0,1;0,10000000702806021;7,028060203251307e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;NI;59,964999999999996;59,964999988313814;-1,1686182688208646e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;CR;23,5;23,500000004255956;4,255955587950666e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;MO;13,0;12,999999920360722;-7,963927828313899e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;B;2,0;1,9999999817043639;-1,8295636117215963e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;SI;0,1;0,09999999999840568;-1,5943218967251482e-12
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;AL;0,25;0,2500000002414042;2,414041744280837e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;C;0,005;0,005000000070258866;7,025886556571992e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;FE;0,5;0,49999999945223605;-5,477639453133065e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;MN;0,5;0,5000000804223875;8,042238752725694e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;NB;0,06;0,059999999973277346;-2,6722651869093283e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;S;0,02;0,020000047847228322;4,784722832176791e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;TI;0,1;0,09999997735994036;-2,2640059646472643e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;NI;59,964999999999996;59,96500003660481;3,660481695533235e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;CR;23,5;23,50000003388331;3,388331037967873e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;MO;13,0;12,999999932920364;-6,707963606800149e-08
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;B;2,0;1,9999999980910794;-1,908920577164963e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;SI;0,1;0,10000000021660158;2,1660157001335278e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;AL;0,25;0,24999999909907578;-9,009242241120319e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;C;0,005;0,005000000030374966;3,037496556362873e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;FE;0,5;0,5000000006932505;6,932504570400511e-10
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;MN;0,5;0,49999999415787705;-5,842122952071094e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;NB;0,06;0,060000000055717546;5,571754863042955e-11
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;S;0,02;0,01999999870953459;-1,2904654116130398e-09
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;TI;0,1;0,10000000553800648;5,538006470073853e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;NI;58,964999999999996;58,96500001405227;1,4052275787435065e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;CR;23,5;23,499999994592436;-5,40756417422017e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;MO;13,0;13,000000004638107;4,638106787524521e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;B;3,0;2,999999997301338;-2,6986621826097235e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;SI;0,1;0,10000000006577292;6,577291489229253e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;AL;0,25;0,24999999858197075;-1,4180292495780122e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;C;0,005;0,004999999782917984;-2,170820164251741e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;FE;0,5;0,5000000002079088;2,0790880128629396e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;MN;0,5;0,4999999987383633;-1,2616366840134674e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;NB;0,06;0,06000000002128916;2,1289164875426536e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;S;0,02;0,01999999953416698;-4,65833021462414e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;TI;0,1;0,0999999924834696;-7,516530411977307e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;NI;58,964999999999996;58,96500001252615;1,2526150783287449e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;CR;23,5;23,49999999220776;-7,792241518700393e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;MO;13,0;13,000000006257254;6,25725427028101e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;B;3,0;2,9999999996479496;-3,520503888410076e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;SI;0,1;0,10000000006699371;6,699370225238255e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;AL;0,25;0,24999999866447067;-1,3355293260186585e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;C;0,005;0,004999998893428369;-1,106571631201425e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;FE;0,5;0,5000000007362149;7,362148668477175e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;MN;0,5;0,49999999781103766;-2,188962344717993e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;NB;0,06;0,060000000029962614;2,996261572185688e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;S;0,02;0,01999999798829728;-2,011702721071984e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;TI;0,1;0,09999999517048425;-4,8295157595301674e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;NI;58,964999999999996;58,96500003206286;3,206286436352457e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,50000000655814;6,558138920809142e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;13,000000004691392;4,69139216363601e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;B;3,0;3,0000000159391873;1,593918730335986e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;SI;0,1;0,1000000000063226;6,322595225149996e-12
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,25000000074898726;7,48987261101064e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,004999999947543676;-5,245632400674438e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,5000000004965461;4,965461375405766e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,49999995080607623;-4,919392376789844e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,06000000002768872;2,7688719372864767e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,019999967463587197;-3,253641280356878e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,1000000212516531;2,1251653090081923e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;NI;58,964999999999996;58,96500001832433;1,8324335826491733e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,499999998469466;-1,5305339218230074e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;12,999999992857454;-7,1425461101171095e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;B;3,0;3,000000003445078;3,445078000652302e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;SI;0,1;0,10000000007254072;7,254070955031722e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,25000000020583046;2,0583046378419567e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,005000000078551217;7,855121674643639e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,5000000004879231;4,879231463306155e-10
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,4999999888130335;-1,1186966519804997e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,0600000000162234;1,6223404564197352e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,019999993795061694;-6,2049383062201535e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,1000000034345002;3,4345001981295198e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;NI;58,964999999999996;58,96500001543889;1,5438892830843542e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,499999997039055;-2,960945266750059e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;13,000000003622171;3,62217100757789e-09
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;B;3,0;3,0000000133373335;1,333733345987298e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;SI;0,1;0,09999999991592418;-8,407582963165794e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,24999999991509447;-8,490552705353593e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,00500000008594253;8,594253000232532e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,5000000000366231;3,6623148957914964e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,49999996561587684;-3,4384123159814095e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,060000000087086724;8,708672671886575e-11
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,019999980058383146;-1,9941616854340927e-08
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,10000002484763693;2,4847636920233285e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;NI;57,065;57,06500002243534;2,2435344249061018e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;CR;23,5;23,500000003022592;3,0225919545046054e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;MO;13,0;13,00000000199841;1,9984103261094788e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;B;3,0;3,0000000005497114;5,497113875208015e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;SI;2,0;2,0000000007157093;7,157092696274958e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;AL;0,25;0,2500000000631032;6,310318934055203e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;C;0,005;0,004999998027051167;-1,97294883295257e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;FE;0,5;0,5000000011171245;1,117124504013134e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;MN;0,5;0,49999998393151335;-1,6068486652365266e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;NB;0,06;0,05999999997643606;-2,356393552505054e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;S;0,02;0,01999999115267922;-8,847320778770928e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;700,0;служба;TI;0,1;0,09999999701032544;-2,9896745634694355e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;NI;57,065;57,065000007943034;7,94303645079708e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;CR;23,5;23,49999996717084;-3,2829159835046084e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;MO;13,0;12,999999984588388;-1,5411611542504033e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;B;3,0;2,9999999994978164;-5,021836280150183e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;SI;2,0;2,0000000013512027;1,3512027052797748e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;AL;0,25;0,24999999915209623;-8,479037749697937e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;C;0,005;0,004999994071556857;-5,9284431435172036e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;FE;0,5;0,49999999977806014;-2,2193985538265792e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;MN;0,5;0,5000000314012353;3,140123527867189e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;NB;0,06;0,060000000038412896;3,8412897862549755e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;S;0,02;0,02000001776487778;1,7764877780629407e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;750,0;служба;TI;0,1;0,09999999724247699;-2,7575230154841535e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NI;57,065;57,065000009133094;9,133096057212242e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,49999998575848;-1,424152173967741e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;13,00000000142596;1,4259597946875147e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;B;3,0;3,0000000020096187;2,0096186936768845e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;SI;2,0;2,000000000939434;9,3943386403339e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,2500000022442567;2,2442567249036927e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,004999996304881904;-3,695118096051775e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,5000000004315932;4,3159320561869663e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,5000000013875893;1,3875892657111422e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,06000000001812745;1,8127450929217304e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,020000000925368102;9,253681015897186e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,09999999942159904;-5,78400966011472e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NI;57,065;57,06499996638464;-3,361535760859624e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,499999987674627;-1,2325372722443717e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;12,999999975953804;-2,4046196145377507e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;B;3,0;2,999999970443989;-2,9556010971987234e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;SI;2,0;1,999999999598971;-4,01028987795371e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,25000000258656807;2,5865680708392347e-09
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,0050000000794144725;7,941447239395716e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,49999999959531294;-4,046870616392084e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,500000093770111;9,377011100930588e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,059999999992046055;-7,953943059746393e-12
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,02000005764880099;5,7648800989851257e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,09999994627170142;-5,37282985879628e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NI;57,065;57,06499996482749;-3,517250490858714e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,499999982093883;-1,7906117477650696e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;12,9999999797483;-2,02517007608094e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;B;3,0;2,999999967232663;-3,276733684387523e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;SI;2,0;1,999999999451706;-5,48294076807565e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,2499999995532259;-4,4677408994608925e-10
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,0049999999288994415;-7,11005586004343e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,49999999991225963;-8,774037052461381e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,5000001075250537;1,0752505374966859e-07
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,059999999979078816;-2,0921181453914528e-11
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,02000006422215293;6,422215292900546e-08
3,0;2,0;"B=3; Si=2";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,09999993552528415;-6,447471585790954e-08
3,0;5,0;"B=3; Si=5";перекрёстные узлы;700,0;служба;NI;54,065;54,064999972662896;-2,7337101471403003e-08
3,0;5,0;"B=3; Si=5";перекрёстные узлы;700,0;служба;CR;23,5;23,500000020981094;2,0981094195349215e-08
3,0;5,0;"B=3; Si=5";перекрёстные узлы;700,0;служба;MO;13,0;13,000000003808077;3,808077408962163e-09
3,0;5,0;"B=3; Si=5";перекрёстные узлы;700,0;служба;B;3,0;2,9999999970647364;-2,93526358774443e-09
3,0;5,0;"B=3; Si=5";перекрёстные узлы;700,0;служба;SI;5,0;4,999999995983488;-4,016511567783709e-09
