вид;T, °C;Ni, ат. %;Cr, ат. %;Mo, ат. %;фазовый набор;фаз;в экспериментальном поле P (1100 °C);pdens;BCC_B2, мольн. %;DELTA, мольн. %;D_NIMO, мольн. %;FCC_A1, мольн. %;MU_PHASE, мольн. %;P_PHASE, мольн. %;SIGMA, мольн. %;до устойчивости D_NIMO, Дж/моль;до устойчивости MU_PHASE, Дж/моль;до устойчивости P_PHASE, Дж/моль;до устойчивости SIGMA, Дж/моль
сечение;700,0;52,5;32,5;15,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;38,84606338813645;0,0;61,15393661323385;0,0;5700,852235317383;4025,096822380161;9,44648272707127e-05;2066,1100225291884
сечение;700,0;50,0;32,5;17,5;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;27,333456956026943;0,0;72,66654304127991;0,0;4024,205839229755;3404,6187173524086;4,033427103422582e-07;1909,2759536116791
сечение;700,0;47,5;32,5;20,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;18,25455213465116;0,0;81,74544786193496;0,0;925,8318179308262;1570,743045817937;0,00012851484643761069;262,47099912154954
сечение;700,0;45,0;32,5;22,5;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;12,626501095834675;0,0;80,56166312817908;6,811835775803711;615,5495451670504;1338,7769332029493;6,770715117454529e-07;11,317248802435643
сечение;700,0;42,5;32,5;25,0;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;7,075604026965008;0,0;78,69939620701929;14,22499976591864;615,5495451670504;1338,776933202942;6,770133040845394e-07;11,31724880242109
сечение;700,0;40,0;32,5;27,5;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;1,5247069581108568;0,0;76,83712933070966;21,638163767553987;615,5495451670577;1338,7769332029493;6,77035131957382e-07;11,31724880242109
сечение;700,0;37,5;32,5;30,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;67,56993530160118;32,43006469803643;1902,678240126741;2205,889463470092;0,0004890569762210362;10,974494124187913
сечение;700,0;35,0;32,5;32,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;53,5900390102111;46,40996098922766;2943,751843758626;2670,7898762795157;0,000358395220246166;36,23690324767085
сечение;700,0;32,5;32,5;35,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;37,708007568438056;62,29199243020644;3634,337549363445;2841,5195663915074;0,0003329424580442719;82,13943002517772
сечение;700,0;30,0;32,5;37,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;19,955123376532423;80,04487662851353;4152,580573892832;2897,23453958601;4,762767639476806e-05;73,540325189555
сечение;700,0;27,5;32,5;40,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;0,3168481242375441;99,68315166224171;4567,599220240489;2899,959052863436;2,327601396245882e-05;65,75704225544177
сечение;700,0;25,0;32,5;42,5;BCC_B2 + SIGMA;2;нет;100;8,46543315112646;0,0;0,0;0,0;0,0;0,0;91,53456683738945;5159,849078378727;2869,33293696287;110,61322675585689;52,45797975689493
сечение;700,0;22,5;32,5;45,0;BCC_B2 + SIGMA;2;нет;100;17,53217050197006;0,0;0,0;0,0;0,0;0,0;82,46782949945064;5431,465344559088;2812,105212692535;114,76141811421257;48,718093105337175
сечение;700,0;20,0;32,5;47,5;BCC_B2 + SIGMA;2;нет;100;26,759595888941035;0,0;0,0;0,0;0,0;0,0;73,24040413040677;5431,465344558885;2812,105212692557;114,7614181142053;48,71809310532262
сечение;700,0;17,5;32,5;50,0;BCC_B2 + SIGMA;2;нет;100;35,987021276173756;0,0;0,0;0,0;0,0;0,0;64,01297874761994;5431,465344559001;2812,105212692506;114,7614181141762;48,71809310529352
сечение;700,0;15,0;32,5;52,5;BCC_B2 + SIGMA;2;нет;100;45,21444666317408;0,0;0,0;0,0;0,0;0,0;54,78555335714857;5431,465344559016;2812,105212692535;114,76141811418347;48,71809310532262
сечение;700,0;65,0;35,0;0,0;BCC_B2 + FCC_A1;2;нет;100;0,15402353669475757;0,0;0,0;99,84597646501689;0,0;0,0;0,0;28455,08495417387;17101,3163153773;17660,902389317554;2180,6161227815173
сечение;700,0;62,5;35,0;2,5;BCC_B2 + FCC_A1;2;нет;100;2,050262977385562;0,0;0,0;97,94973702308833;0,0;0,0;0,0;8645,571127785399;4173,248759757516;55,93977711414482;1218,057102387771
сечение;700,0;60,0;35,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;1,2457310378868798;0,0;0,0;85,97609934187804;0,0;12,77816962481534;0,0;8530,747028470672;4110,743054637547;0,00019562640954973176;1183,8893458422754
сечение;700,0;57,5;35,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;0,3525031405836413;0,0;0,0;73,66510589481297;0,0;25,982390958142876;0,0;8530,747028470534;4110,743054637533;0,00019562640227377415;1183,8893458423336
сечение;700,0;55,0;35,0;10,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;61,04325328730377;0,0;38,95674671204221;0,0;8378,343832878993;4105,36499075195;0,00013823578046867624;1260,1626271001514
сечение;700,0;52,5;35,0;12,5;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;48,217398209776405;0,0;51,78260179067824;0,0;8040,83511132979;4093,8526731920865;0,0001527768254163675;1429,8425695231635
сечение;700,0;50,0;35,0;15,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;35,393159638608005;0,0;64,60684036227931;0,0;7515,227247842275;4076,9182139501427;0,0002213900224887766;1660,500513176623
сечение;700,0;47,5;35,0;17,5;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;22,591746147007463;0,0;77,40825385203054;0,0;6552,398381329847;4048,428227489356;0,00039847999869380146;1922,3054620489856
сечение;700,0;45,0;35,0;20,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;10,043913587108925;0,0;89,95608641179005;0,0;3927,635073092708;3351,516227719738;5,593733658315614e-05;1882,604428975268
сечение;700,0;42,5;35,0;22,5;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;2,448571184594402;0,0;93,20498869575215;4,346440121122734;615,5495451670868;1338,7769332029784;6,770715117454529e-07;11,31724880245747
сечение;700,0;40,0;35,0;25,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;86,41574464000928;13,584255359881453;1967,6862577404027;2241,7963050733306;8,545539458282292e-07;11,21375573547266
сечение;700,0;37,5;35,0;27,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;73,83036140705647;26,169638593057527;3172,201389628848;2739,688798539537;0,00010233410284854472;52,09508300892048
сечение;700,0;35,0;35,0;30,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;59,011542183588226;40,98845781870516;3904,250505579301;2878,06242976294;2,9790637199766934e-05;78,82026071489963
сечение;700,0;32,5;35,0;32,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;42,00668621944013;57,99331377936071;4437,5186351022785;2902,905929081069;0,0001755994453560561;68,06710583738459
сечение;700,0;30,0;35,0;35,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;22,81230848838588;77,18769140646161;4858,212020144121;2881,5805910030613;0,00032816843304317445;60,98052796153206
сечение;700,0;27,5;35,0;37,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;1,4156273269921156;98,58437266175858;5204,842655347966;2836,7097142765197;6,458572897827253e-05;55,90654322177579
сечение;700,0;25,0;35,0;40,0;BCC_B2 + SIGMA;2;нет;100;8,335909107607652;0,0;0,0;0,0;0,0;0,0;91,664090895998;5431,465344558899;2812,1052126925424;114,76141811419802;48,71809310530807
сечение;700,0;22,5;35,0;42,5;BCC_B2 + SIGMA;2;нет;100;17,563334496051137;0,0;0,0;0,0;0,0;0,0;82,43666550442552;5431,465344559059;2812,1052126924988;114,7614181141762;48,71809310530807
сечение;700,0;20,0;35,0;45,0;BCC_B2 + SIGMA;2;нет;100;26,79075988292734;0,0;0,0;0,0;0,0;0,0;73,20924011695628;5431,465344559023;2812,1052126925497;114,76141811419075;48,718093105337175
сечение;700,0;17,5;35,0;47,5;BCC_B2 + SIGMA;2;нет;100;36,018185270278735;0,0;0,0;0,0;0,0;0,0;63,981814754137346;5431,465344558856;2812,1052126925933;114,76141811422713;48,71809310534445
сечение;700,0;15,0;35,0;50,0;BCC_B2 + SIGMA;2;нет;100;45,24561065721572;0,0;0,0;0,0;0,0;0,0;54,754389364529246;5431,465344559052;2812,1052126924915;114,76141811416164;48,71809310529352
сечение;700,0;62,5;37,5;0,0;BCC_B2 + FCC_A1;2;нет;100;4,03573697828785;0,0;0,0;95,96426302200182;0,0;0,0;0,0;28404,12331817743;17064,72843155155;17609,9406471822;2180,6162678538603
сечение;700,0;60,0;37,5;2,5;BCC_B2 + FCC_A1;2;нет;100;5,955753088988249;0,0;0,0;94,04424691136501;0,0;0,0;0,0;8545,12098636591;4118,555309556963;6,978883522890101;1188,1496207751552
сечение;700,0;57,5;37,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;5,073575489133463;0,0;0,0;81,7747189378182;0,0;13,151705572503628;0,0;8530,747028470629;4110,743054637554;0,00019562641682568938;1183,8893458423117
сечение;700,0;55,0;37,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;4,1803475956157525;0,0;0,0;69,46372549070134;0,0;26,355926915771573;0,0;8530,74702847025;4110,743054637562;0,00019562644592951983;1183,8893458425373
сечение;700,0;52,5;37,5;10,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;3,287119700159603;0,0;0,0;57,15273204368838;0,0;39,56014824804327;0,0;8530,74702847009;4110,743054637518;0,00019562640954973176;1183,8893458425664
сечение;700,0;50,0;37,5;12,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;2,393891809092344;0,0;0,0;44,84173859684649;0,0;52,76436959466374;0,0;8530,747028470054;4110,743054637554;0,00019562644592951983;1183,8893458426392
сечение;700,0;47,5;37,5;15,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;1,5006639180386183;0,0;0,0;32,530745149977335;0,0;65,96859094898718;0,0;8530,747028470403;4110,743054637547;0,000195626424101647;1183,8893458424282
сечение;700,0;45,0;37,5;17,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;0,6074360271125704;0,0;0,0;20,21975170310283;0,0;79,17281227960962;0,0;8530,747028470323;4110,74305463754;0,000195626424101647;1183,8893458424645
сечение;700,0;42,5;37,5;20,0;FCC_A1 + P_PHASE;2;нет;100;0,0;0,0;0,0;7,648565855162048;0,0;92,3514341396013;0,0;8302,688015023079;4102,737210427782;0,0003993171267211437;1298,1137292751228
сечение;700,0;40,0;37,5;22,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;95,19159748096342;4,808402519406961;3476,398339858868;2812,3488042090103;0,0006706616040901281;69,80738380654657
сечение;700,0;37,5;37,5;25,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;81,94685077051686;18,05314922949023;4238,7212020652005;2900,7494376633113;0,00015857793187024072;71,82279796138755
сечение;700,0;35,0;37,5;27,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;66,02119133577195;33,97880866595488;4779,623877883423;2888,1047429644095;4,133081529289484e-05;62,22229876332858
сечение;700,0;32,5;37,5;30,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;47,46833614885262;52,53166379846898;5200,963319317576;2837,4485746652354;1,1239171726629138e-06;55,959725188236916
сечение;700,0;30,0;37,5;32,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;0,6925535009284436;0,0;0,0;0,0;0,0;27,32118108998552;71,9862654024775;5411,843856852582;2798,567568057915;2,5095505407080054e-05;53,162542659694736
сечение;700,0;27,5;37,5;35,0;BCC_B2 + P_PHASE + SIGMA;3;нет;100;2,3849917488487677;0,0;0,0;0,0;0,0;7,881388215793522;89,73362003389163;5411,8438568524725;2798,5675680579006;2,509546175133437e-05;53,16254265967291
сечение;700,0;25,0;37,5;37,5;BCC_B2 + SIGMA;2;нет;100;8,36707310342354;0,0;0,0;0,0;0,0;0,0;91,6329268924263;5431,465344559139;2812,105212692557;114,76141811421985;48,71809310536628
сечение;700,0;22,5;37,5;40,0;BCC_B2 + SIGMA;2;нет;100;17,594498489970153;0,0;0,0;0,0;0,0;0,0;82,40550150908115;5431,465344559183;2812,1052126925424;114,76141811421985;48,718093105359
сечение;700,0;20,0;37,5;42,5;BCC_B2 + SIGMA;2;нет;100;26,82192387691834;0,0;0,0;0,0;0,0;0,0;73,17807612340275;5431,465344558972;2812,1052126925933;114,76141811424895;48,71809310536628
сечение;700,0;17,5;37,5;45,0;BCC_B2 + SIGMA;2;нет;100;36,04934926425227;0,0;0,0;0,0;0,0;0,0;63,95065077313791;5431,465344559016;2812,105212692557;114,76141811421985;48,71809310534445
сечение;700,0;15,0;37,5;47,5;BCC_B2 + SIGMA;2;нет;100;45,27677465119734;0,0;0,0;0,0;0,0;0,0;54,723225376592666;5431,465344559103;2812,105212692535;114,76141811419802;48,718093105337175
сечение;700,0;60,0;40,0;0,0;BCC_B2 + FCC_A1;2;нет;100;7,917450468001379;0,0;0,0;92,08254952882425;0,0;0,0;0,0;28351,616675473546;17027,031309520164;17557,433891809218;2180,616421851788
сечение;700,0;57,5;40,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;9,794647810525777;0,0;0,0;89,88433197957607;0,0;0,32102021384802315;0,0;8530,74702847025;4110,743054637533;0,00019562640954973176;1183,8893458424864
сечение;700,0;55,0;40,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;8,901419925075922;0,0;0,0;77,57333853283899;0,0;13,525241546486576;0,0;8530,74702847009;4110,743054637518;0,00019562640227377415;1183,8893458425518
сечение;700,0;52,5;40,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;8,0081920322407;0,0;0,0;65,26234508578355;0,0;26,729462863251435;0,0;8530,747028470352;4110,743054637518;0,00019562639499781653;1183,8893458424136
сечение;700,0;50,0;40,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;7,114964137423797;0,0;0,0;52,95135163911713;0,0;39,933684220640174;0,0;8530,747028470112;4110,743054637547;0,0001956264313776046;1183,8893458425882
сечение;700,0;47,5;40,0;12,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;6,221736253443917;0,0;0,0;40,640358192414084;0,0;53,13790554759949;0,0;8530,747028470185;4110,743054637547;0,0001956264313776046;1183,8893458425518
сечение;700,0;45,0;40,0;15,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;5,32850836245377;0,0;0,0;28,329364745516415;0,0;66,34212689702261;0,0;8530,747028470469;4110,743054637547;0,000195626424101647;1183,889345842399
сечение;700,0;42,5;40,0;17,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;4,435280471411354;0,0;0,0;16,018371298652045;0,0;79,54634822944618;0,0;8530,747028469996;4110,743054637518;0,00019562640227377415;1183,88934584261
сечение;700,0;40,0;40,0;20,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;3,542052580139147;0,0;0,0;3,707377851755673;0,0;92,75056956783587;0,0;8530,747028469894;4110,743054637518;0,00019562640954973176;1183,8893458426683
сечение;700,0;37,5;40,0;22,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;93,4420840944221;6,557915904230571;5195,268625355573;2838,5337213144667;6,210902938619256e-07;56,03825524105196
сечение;700,0;35,0;40,0;25,0;BCC_B2 + P_PHASE + SIGMA;3;нет;100;0,8594519925492641;0,0;0,0;0,0;0,0;75,3012046437115;23,83934336083482;5411,843856852633;2798,567568057857;2,5095483579207212e-05;53,16254265965108
сечение;700,0;32,5;40,0;27,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;2,5518902404749007;0,0;0,0;0,0;0,0;55,86141176812044;41,58669798833561;5411,843856853142;2798,5675680577697;2,509544719941914e-05;53,162542659643805
сечение;700,0;30,0;40,0;30,0;BCC_B2 + P_PHASE + SIGMA;3;нет;100;4,244328488397704;0,0;0,0;0,0;0,0;36,42161889156769;59,334052619209906;5411,843856852138;2798,5675680579443;2,509546175133437e-05;53,16254265965108
сечение;700,0;27,5;40,0;32,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;5,936766736318321;0,0;0,0;0,0;0,0;16,981826015502328;77,08140725005802;5411,843856852764;2798,5675680578424;2,5095490855164826e-05;53,16254265965108
сечение;700,0;25,0;40,0;35,0;BCC_B2 + SIGMA;2;нет;100;8,423881959020166;0,0;0,0;0,0;0,0;0,0;91,57611804310612;5428,4951957893645;2810,2302883257507;97,86589224467753;49,34418848967471
сечение;700,0;22,5;40,0;37,5;BCC_B2 + SIGMA;2;нет;100;17,625662484018513;0,0;0,0;0,0;0,0;0,0;82,37433751783152;5431,465344559154;2812,105212692528;114,76141811421257;48,718093105337175
сечение;700,0;20,0;40,0;40,0;BCC_B2 + SIGMA;2;нет;100;26,85308787139624;0,0;0,0;0,0;0,0;0,0;73,14691212571988;5431,465344559205;2812,105212692535;114,76141811421257;48,718093105359
сечение;700,0;17,5;40,0;42,5;BCC_B2 + SIGMA;2;нет;100;36,080513258082206;0,0;0,0;0,0;0,0;0,0;63,91948674086135;5431,465344559059;2812,105212692528;114,76141811418347;48,7180931053299
сечение;700,0;15,0;40,0;45,0;BCC_B2 + SIGMA;2;нет;100;45,307938645358945;0,0;0,0;0,0;0,0;0,0;54,69206143859269;5431,46534455895;2812,1052126925206;114,76141811416164;48,71809310530807
сечение;700,0;57,5;42,5;0,0;BCC_B2 + FCC_A1;2;нет;100;11,7991640133433;0,0;0,0;88,20083598756761;0,0;0,0;0,0;28297,478592580388;16988,162894235254;17503,295689117702;2180,6165855941435
сечение;700,0;55,0;42,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;13,622492268858238;0,0;0,0;85,68295157521476;0,0;0,6945561517690478;0,0;8530,747028470418;4110,743054637554;0,0001956264313776046;1183,8893458424354
сечение;700,0;52,5;42,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;12,729264364875442;0,0;0,0;73,37195812855728;0,0;13,898777507973433;0,0;8530,747028470447;4110,743054637518;0,00019562639499781653;1183,8893458423627
сечение;700,0;50,0;42,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;11,836036475647857;0,0;0,0;61,060964681356246;0,0;27,10299882833581;0,0;8530,74702847036;4110,743054637525;0,00019562639499781653;1183,8893458424136
сечение;700,0;47,5;42,5;10,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;10,942808589568276;0,0;0,0;48,74997123475565;0,0;40,307220184613314;0,0;8530,747028470403;4110,743054637554;0,0001956264313776046;1183,8893458424354
сечение;700,0;45,0;42,5;12,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;10,049580697057218;0,0;0,0;36,43897778773436;0,0;53,51144152141533;0,0;8530,74702847033;4110,743054637562;0,00019562644592951983;1183,8893458424936
сечение;700,0;42,5;42,5;15,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;9,156352792492175;0,0;0,0;24,127984340599852;0,0;66,71566287024453;0,0;8530,747028470185;4110,743054637511;0,00019562639499781653;1183,889345842501
сечение;700,0;40,0;42,5;17,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;8,26312491579261;0,0;0,0;11,816990894109255;0,0;79,91988419565817;0,0;8530,747028469923;4110,743054637554;0,00019562644592951983;1183,8893458427046
сечение;700,0;37,5;42,5;20,0;BCC_B2 + P_PHASE;2;нет;100;6,9933254282379025;0,0;0,0;0,0;0,0;93,00667456943461;0,0;8262,674402703364;4038,959633447732;1,997956132981926e-06;1221,1024233390053
сечение;700,0;35,0;42,5;22,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;4,411226980027462;0,0;0,0;0,0;0,0;84,40164244661081;11,18713057439521;5411,84385685216;2798,5675680579807;2,509549813112244e-05;53,16254265968746
сечение;700,0;32,5;42,5;25,0;BCC_B2 + P_PHASE + SIGMA;3;нет;100;6,103665227946799;0,0;0,0;0,0;0,0;64,96184956806992;28,934485204511784;5411,843856852407;2798,5675680579297;2,5095483579207212e-05;53,162542659680184
сечение;700,0;30,0;42,5;27,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;7,796103475866521;0,0;0,0;0,0;0,0;45,522056689748915;46,681839834894404;5411,8438568529455;2798,5675680578133;2,509546175133437e-05;53,16254265965108
сечение;700,0;27,5;42,5;30,0;BCC_B2 + P_PHASE + SIGMA;3;нет;100;9,488541723786149;0,0;0,0;0,0;0,0;26,082263812201735;64,42919446538575;5411,843856852276;2798,567568057988;2,5095519958995283e-05;53,162542659716564
сечение;700,0;25,0;42,5;32,5;BCC_B2 + P_PHASE + SIGMA;3;нет;100;11,180979971705163;0,0;0,0;0,0;0,0;6,642470926888463;82,17654909375102;5411,843856852531;2798,567568057915;2,509551268303767e-05;53,162542659680184
сечение;700,0;22,5;42,5;35,0;BCC_B2 + SIGMA;2;нет;100;17,65682647782495;0,0;0,0;0,0;0,0;0,0;82,343173520488;5431,465344558921;2812,1052126925715;114,76141811421257;48,71809310534445
сечение;700,0;20,0;42,5;37,5;BCC_B2 + SIGMA;2;нет;100;26,88425186493123;0,0;0,0;0,0;0,0;0,0;73,11574813806936;5431,465344559299;2812,1052126924988;114,76141811422713;48,718093105337175
сечение;700,0;17,5;42,5;40,0;BCC_B2 + SIGMA;2;нет;100;36,11167725212193;0,0;0,0;0,0;0,0;0,0;63,88832275099073;5431,46534455903;2812,105212692586;114,76141811424168;48,71809310536628
сечение;700,0;15,0;42,5;42,5;BCC_B2 + SIGMA;2;нет;100;45,33910263898119;0,0;0,0;0,0;0,0;0,0;54,66089729488661;5431,465344558819;2812,1052126926224;114,76141811421985;48,71809310536628
сечение;700,0;55,0;45,0;0,0;BCC_B2 + FCC_A1;2;нет;100;15,680877615164535;0,0;0,0;84,31912238453445;0,0;0,0;0,0;28241,584636079395;16948,03384858487;17447,401604945022;2180,6167600978806
сечение;700,0;52,5;45,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;17,450336704502437;0,0;0,0;81,4815711710353;0,0;1,0680921331665463;0,0;8530,747028470432;4110,743054637569;0,00019562644592951983;1183,88934584245
сечение;700,0;50,0;45,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;16,557108818069903;0,0;0,0;69,17057772413234;0,0;14,272313459417596;0,0;8530,747028470563;4110,743054637554;0,0001956264313776046;1183,8893458423554
сечение;700,0;47,5;45,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;15,663880928783417;0,0;0,0;56,859584277582556;0,0;27,47653481472192;0,0;8530,747028470432;4110,743054637533;0,00019562640227377415;1183,8893458423845
сечение;700,0;45,0;45,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;3;нет;100;14,770653029443684;0,0;0,0;44,5485908302798;0,0;40,68075614140574;0,0;8530,747028470389;4110,743054637547;0,0001956264313776046;1183,8893458424354
