T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
595,0;0,175;объём зерна;87600,0;6,984936903376803e-29;7,51440121780585e-29;296809389,5091017
595,0;0,2;объём зерна;0,001;0,0;0,0;296809389,5091108
595,0;0,2;объём зерна;0,001769908906321979;0,0;0,0;296809389,5091092
595,0;0,2;объём зерна;0,0031355141082460083;0,0;0,0;296809389,50908583
595,0;0,2;объём зерна;0,005554586920350339;0,0;0,0;296809389,50908583
595,0;0,2;объём зерна;0,009835356723973405;0,0;0,0;296809389,50911856
595,0;0,2;объём зерна;0,010000000000000002;0,0;0,0;296809389,50910825
595,0;0,2;объём зерна;0,01741420532255206;0,0;0,0;296809389,50907606
595,0;0,2;объём зерна;0,03084270003851134;0,0;0,0;296809389,50910115
595,0;0,2;объём зерна;0,054614930997190225;0,0;0,0;296809389,50910753
595,0;0,2;объём зерна;0,09671041261606801;0,0;0,0;296809389,50907904
595,0;0,2;объём зерна;0,10000000000000002;0,0;0,0;296809389,5090802
595,0;0,2;объём зерна;0,17127951419477566;0,0;0,0;296809389,50906885
595,0;0,2;объём зерна;0,3035281041009391;0,0;0,0;296809389,50910103
595,0;0,2;объём зерна;0,5373684155160052;0,0;0,0;296809389,5090775
595,0;0,2;объём зерна;0,9511271808247345;0,0;0,0;296809389,5091026
595,0;0,2;объём зерна;1,0;0,0;0,0;296809389,5091246
595,0;0,2;объём зерна;1,6852501600765406;0,0;0,0;296809389,5090684
595,0;0,2;объём зерна;2,9833301265324974;0,0;0,0;296809389,5090925
595,0;0,2;объём зерна;5,2830095737983225;0,0;0,0;296809389,50908154
595,0;0,2;объём зерна;9,35969844997168;0,0;0,0;296809389,5091068
595,0;0,2;объём зерна;10,0;0,0;0,0;296809389,5091218
595,0;0,2;объём зерна;16,570959545682157;0,0;0,0;296809389,5091116
595,0;0,2;объём зерна;29,350528588955715;0,0;0,0;296809389,50912994
595,0;0,2;объём зерна;51,97073204951477;0,0;0,0;296809389,5090615
595,0;0,2;объём зерна;92,06645694618066;0,0;0,0;296809389,5090486
595,0;0,2;объём зерна;100,0;0,0;0,0;296809389,5090877
595,0;0,2;объём зерна;163,07792971802743;0,0;0,0;296809389,50912553
595,0;0,2;объём зерна;200,0;0,0;0,0;296809389,5091445
595,0;0,2;объём зерна;288,7106794656684;0,0;0,0;296809389,5090915
595,0;0,2;объём зерна;511,2587749415865;0,0;0,0;296809389,509104
595,0;0,2;объём зерна;905,6521559651597;0,0;0,0;296809389,5091244
595,0;0,2;объём зерна;1000,0;0,0;0,0;296809389,50913376
595,0;0,2;объём зерна;1603,2837532047117;0,0;0,0;296809389,509072
595,0;0,2;объём зерна;2839,0358009060474;0,0;0,0;296809389,50906897
595,0;0,2;объём зерна;5028,633571792196;0,0;0,0;296809389,5090629
595,0;0,2;объём зерна;8908,86767615496;0,0;0,0;296809389,50911766
595,0;0,2;объём зерна;10000,0;0,0;0,0;296809389,5090566
595,0;0,2;объём зерна;15765,470162594047;0,0;0,0;296809389,50908947
595,0;0,2;объём зерна;27940,049585849076;0,0;0,0;296809389,5090701
595,0;0,2;объём зерна;49468,135641063185;0,0;0,0;296809389,50910324
595,0;0,2;объём зерна;87600,0;0,0;0,0;296809389,50911933
595,0;0,25;объём зерна;0,001;0,0;0,0;296809389,5091013
595,0;0,25;объём зерна;0,001769908906321979;0,0;0,0;296809389,5091019
595,0;0,25;объём зерна;0,0031355141082460083;0,0;0,0;296809389,50911665
595,0;0,25;объём зерна;0,005554586920350339;0,0;0,0;296809389,5090887
595,0;0,25;объём зерна;0,009835356723973405;0,0;0,0;296809389,50908643
595,0;0,25;объём зерна;0,010000000000000002;0,0;0,0;296809389,509087
595,0;0,25;объём зерна;0,01741420532255206;0,0;0,0;296809389,5091183
595,0;0,25;объём зерна;0,03084270003851134;0,0;0,0;296809389,5091084
